path,success,hmargin,diralign
ceiling,1,-5,0.21276
ceiling,1,-51,0.26826
ceiling,1,-34,0.27366
ceiling,1,0,0.29494
ceiling,1,76,0.2921
ceiling,1,-20,0.27121
ceiling,1,2,0.29448
ceiling,0,-49,0.24824
ceiling,1,86,0.3609
ceiling,1,51,0.33113
ceiling,1,33,0.35139
ceiling,1,-79,0.22171
ceiling,0,-182,0.09724
ceiling,1,67,0.28694
ceiling,1,1,0.30834
ceiling,0,-58,0.25892
ceiling,0,-83,0.22058
ceiling,1,11,0.31979
ceiling,1,1,0.22404
ceiling,1,36,0.31402
ceiling,1,-7,0.24759
ceiling,1,24,0.28835
ceiling,1,14,0.29315
ceiling,1,78,0.35668
ceiling,0,-156,0.1082
ceiling,1,-6,0.2475
ceiling,1,-44,0.26711
ceiling,0,-127,0.18187
ceiling,1,46,0.34708
ceiling,1,16,0.31397
ceiling,1,31,0.31983
ceiling,1,-16,0.25787
ceiling,0,-84,0.21539
ceiling,1,40,0.32268
ceiling,1,26,0.29882
ceiling,1,104,0.31525
ceiling,0,-157,0.13929
ceiling,0,-141,0.19595
ceiling,1,43,0.34032
ceiling,1,-6,0.28963
ceiling,1,-27,0.27627
ceiling,1,-19,0.25682
ceiling,1,-69,0.25955
ceiling,1,-8,0.32881
ceiling,1,-30,0.23802
ceiling,1,-2,0.25974
ceiling,1,62,0.32
ceiling,0,-103,0.20841
ceiling,1,92,0.34341
ceiling,1,15,0.27447
ceiling,1,35,0.2688
ceiling,1,-44,0.17754
ceiling,1,3,0.32523
ceiling,1,45,0.28861
ceiling,1,-17,0.33544
ceiling,1,17,0.25085
ceiling,0,-108,0.12211
ceiling,0,-32,0.20745
ceiling,1,5,0.27565
ceiling,1,-49,0.2294
ceiling,1,32,0.24715
ceiling,1,-42,0.30021
ceiling,0,-33,0.2513
ceiling,1,10,0.31746
ceiling,0,-81,0.18399
ceiling,1,-26,0.30712
ceiling,1,78,0.29758
ceiling,1,-15,0.22566
ceiling,0,-84,0.17338
ceiling,1,14,0.2869
ceiling,1,46,0.29369
ceiling,1,48,0.33715
ceiling,1,82,0.34177
ceiling,0,-87,0.12993
ceiling,1,32,0.29584
ceiling,1,55,0.30738
ceiling,1,20,0.25365
ceiling,1,-11,0.28076
ceiling,1,85,0.31912
ceiling,1,11,0.33281
ceiling,1,15,0.27267
ceiling,1,16,0.31928
ceiling,1,-19,0.22825
ceiling,1,-1,0.27974
ceiling,1,23,0.23398
ceiling,1,-21,0.30779
ceiling,1,-10,0.23512
ceiling,0,-34,0.18397
ceiling,1,72,0.32983
ceiling,1,8,0.27967
ceiling,1,58,0.31581
ceiling,1,-12,0.27691
ceiling,1,35,0.31216
ceiling,1,-45,0.22953
ceiling,1,-7,0.27113
ceiling,1,-27,0.28168
ceiling,1,70,0.34103
ceiling,0,-73,0.04158
ceiling,1,-20,0.26217
ceiling,1,-27,0.30918
ceiling,1,42,0.30455
ceiling,1,-38,0.23753
ceiling,0,-69,0.22123
ceiling,1,99,0.30796
ceiling,1,-43,0.26916
ceiling,1,46,0.31117
ceiling,1,5,0.34453
ceiling,1,-39,0.25392
ceiling,1,21,0.31039
ceiling,0,-69,0.28711
ceiling,1,5,0.33753
ceiling,1,71,0.33174
ceiling,1,58,0.32622
ceiling,0,-88,0.20547
ceiling,1,0,0.26129
ceiling,1,32,0.28834
ceiling,0,-136,0.20449
ceiling,1,-11,0.31481
ceiling,1,30,0.24485
ceiling,1,-9,0.23377
ceiling,1,14,0.3254
ceiling,1,-39,0.32697
ceiling,1,34,0.24228
ceiling,0,-66,0.26328
ceiling,1,52,0.2999
ceiling,0,-111,0.19143
ceiling,1,-44,0.24749
ceiling,0,-137,0.17063
ceiling,1,12,0.29187
ceiling,1,-48,0.27031
ceiling,1,-35,0.27312
ceiling,1,-58,0.19183
ceiling,0,-18,0.19879
ceiling,1,-18,0.28673
ceiling,0,-83,0.21917
ceiling,0,-62,0.30104
ceiling,1,97,0.32641
ceiling,1,-5,0.2915
ceiling,1,62,0.32397
ceiling,0,-96,0.20311
ceiling,1,82,0.3478
ceiling,1,-28,0.24267
ceiling,1,6,0.27421
ceiling,1,29,0.2857
ceiling,1,72,0.29867
ceiling,1,-27,0.20558
ceiling,0,-116,0.20502
ceiling,0,-101,0.19813
ceiling,1,-46,0.27917
ceiling,1,20,0.34858
ceiling,1,58,0.28763
ceiling,1,34,0.28944
ceiling,1,-16,0.30273
ceiling,1,-43,0.22757
ceiling,0,-106,0.20901
ceiling,0,-125,0.19589
ceiling,1,72,0.33598
ceiling,1,-18,0.28243
ceiling,1,3,0.29051
ceiling,1,48,0.31284
ceiling,1,69,0.29775
ceiling,1,68,0.23738
ceiling,0,-109,0.18818
ceiling,1,-36,0.24698
ceiling,1,58,0.31639
ceiling,0,-112,0.13327
ceiling,1,25,0.30844
ceiling,1,-52,0.23925
ceiling,1,7,0.21428
ceiling,1,-11,0.27075
ceiling,1,-33,0.31178
ceiling,1,36,0.29968
ceiling,1,27,0.28251
ceiling,1,24,0.3334
ceiling,1,3,0.3061
ceiling,1,75,0.32862
ceiling,1,26,0.27821
ceiling,1,23,0.33969
ceiling,1,38,0.28148
ceiling,1,-45,0.27484
ceiling,1,-2,0.21051
ceiling,1,-19,0.28524
ceiling,1,-10,0.26923
ceiling,0,-56,0.23262
ceiling,1,-14,0.21159
ceiling,1,9,0.28718
ceiling,0,-77,0.22633
ceiling,0,-66,0.17929
ceiling,1,37,0.32282
ceiling,1,-30,0.25412
ceiling,1,42,0.31919
ceiling,1,55,0.30231
ceiling,1,-26,0.25242
ceiling,1,-13,0.27384
ceiling,1,23,0.32679
ceiling,1,-15,0.26274
ceiling,1,64,0.29174
ceiling,1,-26,0.31826
ceiling,1,-23,0.27901
ceiling,1,94,0.36228
ceiling,1,58,0.30021
ceiling,1,4,0.28662
ceiling,1,-2,0.26867
ceiling,1,-46,0.24086
ceiling,1,0,0.26188
ceiling,1,-64,0.27299
ceiling,1,107,0.33267
ceiling,1,71,0.30005
ceiling,1,-47,0.27429
ceiling,1,-48,0.26378
ceiling,1,-4,0.2493
ceiling,1,42,0.29149
ceiling,1,58,0.34713
ceiling,0,-212,-0.01834
ceiling,1,-16,0.24853
ceiling,1,1,0.32507
ceiling,1,-4,0.3163
ceiling,1,5,0.31113
ceiling,1,-29,0.25875
ceiling,1,3,0.36124
ceiling,1,-35,0.29443
ceiling,1,122,0.39005
ceiling,1,56,0.26056
ceiling,0,-23,0.28853
ceiling,0,-89,0.23523
ceiling,1,-6,0.27247
ceiling,1,-14,0.21069
ceiling,1,-54,0.28922
ceiling,1,-18,0.25505
ceiling,0,-66,0.16218
ceiling,0,-49,0.19076
ceiling,0,-96,0.22944
ceiling,1,-28,0.27188
ceiling,0,-82,0.22719
ceiling,1,-8,0.28038
ceiling,1,9,0.27011
ceiling,1,-8,0.26657
ceiling,0,-76,0.21125
ceiling,0,-96,0.24774
ceiling,0,-65,0.25406
ceiling,0,-108,0.15148
ceiling,0,-74,0.18201
ceiling,0,-101,0.20804
ceiling,1,-57,0.30241
ceiling,1,12,0.33465
ceiling,1,27,0.28848
ceiling,1,-27,0.27895
ceiling,1,10,0.31698
ceiling,1,13,0.34055
ceiling,1,-19,0.29909
ceiling,1,-9,0.24261
ceiling,1,13,0.27287
ceiling,1,22,0.28404
ceiling,1,19,0.28819
ceiling,1,-17,0.30127
ceiling,1,11,0.28215
ceiling,1,13,0.27722
ceiling,0,-72,0.16665
ceiling,1,-34,0.26075
ceiling,1,24,0.33889
ceiling,1,-54,0.2881
ceiling,1,-15,0.28951
ceiling,1,27,0.25103
ceiling,1,-38,0.26863
ceiling,1,7,0.27968
ceiling,1,73,0.32124
ceiling,1,-4,0.2726
ceiling,1,10,0.31292
ceiling,1,115,0.35887
ceiling,1,3,0.3003
ceiling,1,19,0.29062
ceiling,1,-50,0.28006
ceiling,0,-45,0.24318
ceiling,1,14,0.25071
ceiling,1,54,0.33929
ceiling,1,-14,0.26343
ceiling,1,15,0.31221
ceiling,1,35,0.29426
ceiling,1,-4,0.32313
ceiling,1,43,0.32274
ceiling,1,-18,0.23206
ceiling,1,-22,0.26991
ceiling,1,15,0.29055
ceiling,1,33,0.28226
ceiling,0,-199,0.08466
ceiling,1,-45,0.29597
ceiling,1,37,0.31686
ceiling,1,5,0.26275
ceiling,1,7,0.27406
ceiling,1,-24,0.2926
ceiling,1,19,0.26614
ceiling,1,67,0.33653
ceiling,0,-79,0.21911
ceiling,1,52,0.30286
ceiling,1,48,0.27341
ceiling,1,-12,0.25286
ceiling,1,52,0.29877
ceiling,1,-14,0.28485
ceiling,0,-68,0.2266
ceiling,1,72,0.36101
ceiling,1,-17,0.26684
ceiling,1,68,0.29274
ceiling,1,80,0.33322
ceiling,1,17,0.28214
ceiling,1,33,0.33282
ceiling,1,50,0.30769
ceiling,1,-85,0.23103
ceiling,1,-21,0.23128
ceiling,1,-4,0.2863
ceiling,0,-90,0.20926
ceiling,1,-1,0.26914
ceiling,1,29,0.30772
ceiling,1,15,0.27597
ceiling,1,57,0.31691
ceiling,1,77,0.32711
ceiling,1,31,0.35033
ceiling,1,74,0.30491
ceiling,1,-96,0.26535
ceiling,1,11,0.25974
ceiling,1,18,0.31885
ceiling,1,42,0.34559
ceiling,1,-6,0.29773
ceiling,1,121,0.31798
ceiling,1,-71,0.31545
ceiling,1,-48,0.20208
ceiling,1,65,0.30663
ceiling,1,-13,0.31709
ceiling,1,61,0.32369
ceiling,1,-3,0.31949
ceiling,0,-179,0.10713
ceiling,1,20,0.27954
ceiling,1,48,0.28884
ceiling,0,-46,0.2678
ceiling,1,2,0.33094
ceiling,1,-29,0.28078
ceiling,1,5,0.30409
ceiling,1,11,0.29687
ceiling,0,-45,0.24464
ceiling,1,11,0.25465
ceiling,1,56,0.29793
ceiling,1,-12,0.23502
ceiling,1,-29,0.26439
ceiling,1,-8,0.31609
ceiling,0,-100,0.18676
ceiling,1,73,0.30286
ceiling,1,38,0.29177
ceiling,1,-22,0.25256
ceiling,0,-86,0.25502
ceiling,0,-52,0.21175
ceiling,0,-71,0.24448
ceiling,0,-70,0.21805
ceiling,0,-87,0.24468
ceiling,1,-23,0.29222
ceiling,1,33,0.27996
ceiling,1,62,0.36079
ceiling,1,-45,0.29446
ceiling,1,-47,0.28892
ceiling,0,-92,0.20273
ceiling,1,-22,0.28376
ceiling,0,-93,0.21845
ceiling,1,-5,0.34864
ceiling,1,-4,0.24299
ceiling,1,-3,0.31513
ceiling,0,-101,0.2179
ceiling,1,-15,0.24382
ceiling,0,-91,0.23215
ceiling,1,-11,0.30104
ceiling,1,84,0.33186
ceiling,1,-29,0.19116
ceiling,0,-43,0.2133
ceiling,0,-89,0.23345
ceiling,1,-27,0.2763
ceiling,0,-59,0.25809
ceiling,0,-73,0.24733
ceiling,1,64,0.30251
ceiling,1,1,0.24258
ceiling,1,-39,0.26646
ceiling,0,-131,0.19064
ceiling,1,-24,0.25195
ceiling,0,-39,0.19084
ceiling,1,-64,0.21548
ceiling,1,-5,0.29583
ceiling,0,-57,0.20168
ceiling,1,-63,0.26962
ceiling,1,-52,0.30914
ceiling,1,21,0.24079
ceiling,1,64,0.30731
ceiling,1,87,0.2798
ceiling,1,21,0.30714
ceiling,0,-47,0.23062
ceiling,1,-33,0.31242
ceiling,1,-38,0.23769
ceiling,1,26,0.30932
ceiling,1,14,0.25209
ceiling,1,67,0.32963
ceiling,1,-17,0.28308
ceiling,1,88,0.33513
ceiling,1,-59,0.25083
ceiling,1,8,0.29017
ceiling,0,-105,0.15219
ceiling,1,-5,0.26496
ceiling,1,8,0.30102
ceiling,1,28,0.27298
ceiling,0,-50,0.25834
ceiling,1,-54,0.28806
ceiling,0,-104,0.21884
ceiling,1,77,0.31888
ceiling,1,-18,0.24051
ceiling,1,87,0.34059
ceiling,1,4,0.32852
ceiling,1,56,0.37051
ceiling,1,-40,0.26723
ceiling,0,-69,0.24735
ceiling,1,-35,0.28683
ceiling,1,-40,0.25194
ceiling,1,56,0.26515
ceiling,1,-9,0.3052
ceiling,1,30,0.27529
ceiling,0,-170,0.11531
ceiling,1,72,0.3185
ceiling,0,-64,0.21827
ceiling,1,123,0.32611
ceiling,1,27,0.29778
ceiling,1,-13,0.22606
ceiling,1,71,0.27832
ceiling,1,-23,0.27016
ceiling,1,-37,0.30351
ceiling,1,73,0.27799
ceiling,1,-32,0.28167
ceiling,0,-111,0.193
ceiling,1,53,0.29663
ceiling,0,-78,0.20645
ceiling,1,-18,0.2057
ceiling,1,50,0.30258
ceiling,1,-36,0.26966
ceiling,1,-50,0.25588
ceiling,1,3,0.27998
ceiling,0,-96,0.19547
ceiling,1,-64,0.25072
ceiling,1,38,0.30309
ceiling,1,-24,0.22932
ceiling,1,180,0.37308
ceiling,1,-4,0.31464
ceiling,1,-32,0.31196
ceiling,1,-17,0.32902
ceiling,1,-14,0.33018
ceiling,1,-45,0.21993
ceiling,1,-70,0.23831
ceiling,1,56,0.24892
ceiling,1,-34,0.32221
ceiling,1,-29,0.27388
ceiling,1,8,0.2988
ceiling,1,0,0.29221
ceiling,1,34,0.35229
ceiling,0,-87,0.24916
ceiling,1,-28,0.22946
ceiling,0,-52,0.20034
ceiling,1,21,0.27454
ceiling,1,45,0.30013
ceiling,1,32,0.25055
ceiling,1,-19,0.21254
ceiling,1,44,0.32611
ceiling,1,-18,0.20481
ceiling,1,4,0.35898
ceiling,1,37,0.31835
ceiling,0,-75,0.14754
ceiling,1,-8,0.30811
ceiling,1,47,0.30783
ceiling,1,67,0.31133
ceiling,1,97,0.3496
ceiling,1,-16,0.30413
ceiling,1,-10,0.22331
ceiling,1,89,0.27171
ceiling,1,-42,0.18379
ceiling,1,-33,0.31216
ceiling,1,37,0.34153
ceiling,1,50,0.3261
ceiling,0,-101,0.19419
ceiling,1,27,0.31173
ceiling,1,-46,0.24853
ceiling,1,-44,0.30137
ceiling,0,-122,0.21092
ceiling,1,22,0.29928
ceiling,1,-16,0.23769
ceiling,1,-17,0.24376
ceiling,1,38,0.32317
ceiling,1,2,0.23353
ceiling,1,-22,0.29105
ceiling,1,-27,0.35646
ceiling,1,-19,0.32583
ceiling,1,-7,0.31616
ceiling,1,68,0.30621
ceiling,1,18,0.28103
ceiling,1,22,0.31178
ceiling,1,-28,0.29985
ceiling,0,-82,0.20616
ceiling,0,-44,0.29026
ceiling,1,10,0.26955
ceiling,1,-17,0.25054
ceiling,0,-101,0.13972
ceiling,1,32,0.33915
ceiling,1,12,0.2723
ceiling,1,-9,0.24947
ceiling,1,-40,0.19854
ceiling,1,-8,0.30648
ceiling,0,-43,0.23212
ceiling,1,4,0.32138
ceiling,1,-36,0.27045
ceiling,0,-147,0.14631
ceiling,1,-44,0.26955
ceiling,1,-47,0.31812
ceiling,1,-61,0.2898
ceiling,1,-47,0.29557
ceiling,1,14,0.32385
ceiling,1,-36,0.2617
ceiling,1,37,0.27086
ceiling,1,-43,0.22051
ceiling,1,-8,0.27491
ceiling,1,-11,0.29524
ceiling,1,9,0.24893
ceiling,1,13,0.24665
ceiling,0,-114,0.15814
ceiling,1,62,0.28702
ceiling,1,-3,0.28852
ceiling,1,45,0.35681
ceiling,1,135,0.34027
ceiling,1,9,0.29466
ceiling,1,-19,0.27322
ceiling,1,-9,0.26073
ceiling,1,-40,0.2795
ceiling,1,79,0.30098
ceiling,1,-28,0.28613
ceiling,0,-65,0.18885
ceiling,1,-42,0.27149
ceiling,1,-13,0.30633
ceiling,1,83,0.292
ceiling,0,-112,0.16769
ceiling,1,-20,0.24552
ceiling,1,14,0.3107
ceiling,1,61,0.2896
ceiling,1,44,0.3109
ceiling,1,-43,0.30366
ceiling,1,83,0.31012
ceiling,1,-41,0.28561
ceiling,1,-46,0.31461
ceiling,1,-40,0.2689
ceiling,1,-6,0.25704
ceiling,1,28,0.26128
ceiling,1,-34,0.25988
ceiling,1,13,0.25555
ceiling,0,-120,0.15868
ceiling,1,-17,0.34397
ceiling,1,-53,0.23931
ceiling,1,-22,0.23776
ceiling,0,-41,0.24472
ceiling,1,-53,0.22422
ceiling,0,-97,0.08923
ceiling,1,-17,0.28145
ceiling,1,69,0.27389
ceiling,1,39,0.32816
ceiling,1,-75,0.29273
ceiling,1,-22,0.25055
ceiling,1,81,0.30756
ceiling,1,46,0.33971
ceiling,1,26,0.31193
ceiling,1,-48,0.27179
ceiling,1,74,0.3225
ceiling,0,-152,0.19832
ceiling,1,63,0.30687
ceiling,1,60,0.31403
ceiling,1,-28,0.22992
ceiling,1,-28,0.19417
ceiling,1,33,0.3317
ceiling,1,-27,0.26166
ceiling,1,-42,0.23885
ceiling,1,67,0.37902
ceiling,1,46,0.27553
ceiling,1,-3,0.30293
ceiling,1,78,0.32423
ceiling,1,27,0.32684
ceiling,1,-36,0.26075
ceiling,1,-51,0.24174
ceiling,0,-82,0.21973
ceiling,0,-119,0.18238
ceiling,1,-17,0.29131
ceiling,1,-120,0.24124
ceiling,0,-115,0.21012
ceiling,0,-62,0.22517
ceiling,1,-31,0.30186
ceiling,1,8,0.30953
ceiling,1,-31,0.25041
ceiling,0,-143,0.1477
ceiling,1,-24,0.23977
ceiling,1,2,0.28555
ceiling,1,-4,0.21906
ceiling,1,-26,0.23672
ceiling,1,-19,0.25649
ceiling,1,24,0.22458
ceiling,0,-95,0.17839
ceiling,1,-19,0.29543
ceiling,1,-56,0.28368
ceiling,1,63,0.32396
ceiling,1,-22,0.289
ceiling,1,-69,0.25196
ceiling,0,-106,0.18653
ceiling,1,84,0.34304
ceiling,1,-32,0.25871
ceiling,1,138,0.35852
ceiling,1,55,0.30023
ceiling,1,-57,0.23798
ceiling,0,-38,0.24874
ceiling,1,-9,0.20832
ceiling,1,4,0.33941
ceiling,1,70,0.33544
ceiling,1,18,0.33277
ceiling,0,-46,0.26036
ceiling,1,40,0.26728
ceiling,0,-52,0.26133
ceiling,1,-30,0.26527
ceiling,1,-68,0.24836
ceiling,0,-78,0.28589
ceiling,0,-67,0.22721
ceiling,1,75,0.32045
ceiling,1,26,0.30633
ceiling,1,-29,0.26194
ceiling,1,-20,0.32122
ceiling,1,-75,0.26518
ceiling,1,-13,0.28202
ceiling,1,-6,0.24073
ceiling,0,-109,0.19721
ceiling,1,-7,0.24468
ceiling,1,58,0.30438
ceiling,1,-67,0.21372
ceiling,1,76,0.28356
ceiling,1,-4,0.31125
ceiling,1,-35,0.28464
ceiling,1,5,0.3174
ceiling,1,5,0.26773
ceiling,1,-25,0.27378
ceiling,1,-30,0.25349
ceiling,1,32,0.22387
ceiling,1,-30,0.29593
ceiling,1,57,0.29995
ceiling,1,65,0.29582
ceiling,1,-105,0.22488
ceiling,1,-16,0.26774
ceiling,1,-18,0.21651
ceiling,1,23,0.31754
ceiling,0,-87,0.20723
ceiling,0,-127,0.19078
ceiling,0,-55,0.22606
ceiling,0,-98,0.18654
ceiling,1,-11,0.28149
ceiling,1,86,0.32495
ceiling,1,-11,0.26936
ceiling,1,-22,0.16492
ceiling,0,-123,0.15476
ceiling,1,-6,0.31762
ceiling,1,-24,0.26903
ceiling,1,-9,0.28568
ceiling,1,-1,0.29137
ceiling,0,-81,0.22066
ceiling,1,-37,0.24891
ceiling,1,-20,0.29606
ceiling,1,-23,0.28569
ceiling,1,45,0.29521
ceiling,1,33,0.31669
ceiling,1,-23,0.29113
ceiling,1,5,0.37495
ceiling,1,-58,0.25967
ceiling,1,-54,0.24831
ceiling,0,-88,0.18136
ceiling,1,4,0.3051
ceiling,1,83,0.32138
ceiling,1,-42,0.28429
ceiling,1,-36,0.27962
ceiling,1,-23,0.28279
ceiling,1,45,0.30469
ceiling,1,-4,0.27697
ceiling,0,-69,0.20603
ceiling,1,48,0.31979
ceiling,0,-85,0.17669
ceiling,1,29,0.33154
ceiling,1,6,0.26645
ceiling,1,-38,0.2504
ceiling,0,-123,0.17427
ceiling,0,-76,0.13807
ceiling,1,-22,0.27308
ceiling,0,-89,0.2207
ceiling,0,-98,0.17916
ceiling,0,-128,0.16144
ceiling,1,-46,0.2604
ceiling,1,24,0.27448
ceiling,0,-112,0.23026
ceiling,0,-182,0.14987
ceiling,0,-61,0.18851
ceiling,1,56,0.36777
ceiling,1,20,0.25956
ceiling,1,27,0.34681
ceiling,1,26,0.32331
ceiling,1,-15,0.33417
ceiling,1,7,0.26969
ceiling,1,-20,0.27684
ceiling,1,-52,0.25862
ceiling,0,-151,0.15673
ceiling,1,81,0.35134
ceiling,0,-80,0.22148
ceiling,1,-24,0.32135
ceiling,1,-5,0.28162
ceiling,1,21,0.33557
ceiling,1,-20,0.28042
ceiling,1,45,0.30603
ceiling,1,133,0.32344
ceiling,1,-24,0.30296
ceiling,1,29,0.36228
ceiling,1,50,0.3094
ceiling,0,-147,0.18767
ceiling,1,-58,0.2644
ceiling,1,2,0.21513
ceiling,0,-47,0.28185
ceiling,0,-80,0.22312
ceiling,1,-67,0.24134
ceiling,1,31,0.26418
ceiling,1,-25,0.28407
ceiling,1,2,0.25557
ceiling,1,76,0.31259
ceiling,1,27,0.30812
ceiling,1,1,0.29941
ceiling,1,-3,0.33492
ceiling,1,32,0.30869
ceiling,1,-77,0.27487
ceiling,1,35,0.25275
ceiling,1,-31,0.29853
ceiling,1,21,0.28759
ceiling,1,1,0.36812
ceiling,1,1,0.32039
ceiling,1,-25,0.31624
ceiling,1,-74,0.25615
ceiling,1,-89,0.21971
ceiling,1,-80,0.2716
ceiling,0,-67,0.24885
ceiling,1,76,0.34713
ceiling,1,64,0.33146
ceiling,1,12,0.31327
ceiling,1,27,0.26402
ceiling,1,-20,0.28244
ceiling,1,42,0.30922
ceiling,0,-69,0.20004
ceiling,1,-43,0.25202
ceiling,1,38,0.32306
ceiling,1,16,0.24471
ceiling,1,-42,0.24532
ceiling,0,-84,0.16755
ceiling,1,-1,0.30366
ceiling,1,38,0.32113
ceiling,1,18,0.28547
ceiling,1,-7,0.20821
ceiling,0,-78,0.2561
ceiling,1,43,0.26424
ceiling,1,56,0.34191
ceiling,0,-178,0.10372
ceiling,1,-25,0.25942
ceiling,1,-37,0.28565
ceiling,0,-90,0.19629
ceiling,1,-22,0.24171
ceiling,0,-59,0.15938
ceiling,1,24,0.27297
ceiling,1,99,0.34078
ceiling,1,-38,0.20258
ceiling,0,-63,0.20636
ceiling,1,-62,0.26309
ceiling,1,-18,0.24001
ceiling,1,-16,0.2592
ceiling,1,-38,0.27973
ceiling,1,-25,0.31979
ceiling,1,-10,0.18235
ceiling,1,-35,0.19948
ceiling,1,-29,0.30664
ceiling,1,-35,0.31507
ceiling,1,-9,0.28473
ceiling,1,16,0.30083
ceiling,0,-47,0.24453
ceiling,1,-30,0.27465
ceiling,1,43,0.29221
ceiling,1,44,0.30806
ceiling,1,6,0.29906
ceiling,1,-30,0.28026
ceiling,1,-24,0.28884
ceiling,1,9,0.24827
ceiling,0,-177,0.1393
ceiling,0,-154,0.13977
ceiling,1,4,0.29272
ceiling,0,-112,0.19116
ceiling,1,-17,0.32021
ceiling,1,60,0.28295
ceiling,0,-102,0.11481
ceiling,1,16,0.30166
ceiling,0,-62,0.20133
ceiling,0,-78,0.21305
ceiling,0,-38,0.24683
ceiling,0,-68,0.24786
ceiling,1,51,0.31196
ceiling,1,24,0.23811
ceiling,1,-50,0.26816
ceiling,1,-15,0.27267
ceiling,1,18,0.26863
ceiling,1,82,0.29075
ceiling,1,-35,0.24455
ceiling,1,18,0.28884
ceiling,0,-54,0.19396
ceiling,1,-23,0.26082
ceiling,1,-52,0.22067
ceiling,1,0,0.27606
ceiling,1,26,0.34007
ceiling,1,24,0.27571
ceiling,0,-124,0.18465
ceiling,1,-13,0.2295
ceiling,0,-109,0.20442
ceiling,1,56,0.30946
ceiling,1,-6,0.34915
ceiling,1,-47,0.26647
ceiling,1,51,0.29996
ceiling,1,10,0.26886
ceiling,1,19,0.31726
ceiling,1,15,0.26318
ceiling,1,-6,0.25137
ceiling,1,62,0.33053
ceiling,1,-50,0.25217
ceiling,0,-83,0.22463
ceiling,1,22,0.33984
ceiling,1,38,0.31323
ceiling,0,-83,0.19813
ceiling,1,18,0.25772
ceiling,1,-20,0.23807
ceiling,1,-38,0.25758
ceiling,1,-17,0.23432
ceiling,1,32,0.30505
ceiling,0,-55,0.21218
ceiling,0,-54,0.26388
ceiling,1,-41,0.26964
ceiling,0,-62,0.26893
ceiling,1,41,0.28662
ceiling,1,-40,0.25815
ceiling,0,-95,0.22037
ceiling,1,-49,0.27054
ceiling,0,-65,0.26617
ceiling,1,-8,0.23937
ceiling,1,-3,0.26595
ceiling,1,25,0.30502
ceiling,0,-120,0.22631
ceiling,1,15,0.30434
ceiling,1,9,0.27512
ceiling,1,-37,0.2749
ceiling,1,-9,0.28473
ceiling,0,-83,0.20782
ceiling,1,-61,0.25919
ceiling,1,53,0.35138
ceiling,1,60,0.33038
ceiling,1,98,0.29483
ceiling,1,3,0.29959
ceiling,1,29,0.25882
ceiling,1,-3,0.29413
ceiling,0,-54,0.21878
ceiling,0,-149,0.11156
ceiling,1,-15,0.2847
ceiling,1,-57,0.28027
ceiling,1,18,0.33058
ceiling,1,-25,0.25743
ceiling,0,-122,0.2061
ceiling,1,-2,0.29257
ceiling,1,1,0.27377
ceiling,1,-8,0.32506
ceiling,0,-52,0.16771
ceiling,1,72,0.29768
ceiling,1,-11,0.23876
ceiling,1,41,0.30892
ceiling,0,-45,0.2063
ceiling,0,-64,0.2015
ceiling,1,49,0.27111
ceiling,1,-38,0.21439
ceiling,1,27,0.34713
ceiling,1,42,0.34031
ceiling,1,66,0.32861
ceiling,1,-6,0.31279
ceiling,1,-55,0.22682
ceiling,1,-11,0.33426
ceiling,1,-46,0.25417
ceiling,1,49,0.32548
ceiling,1,75,0.33694
ceiling,1,99,0.37931
ceiling,1,-8,0.29183
ceiling,1,10,0.30315
ceiling,1,1,0.31468
ceiling,1,-2,0.27436
ceiling,1,20,0.31497
ceiling,1,-27,0.27121
ceiling,1,-1,0.26342
ceiling,1,44,0.27846
ceiling,1,98,0.34028
ceiling,1,7,0.29567
ceiling,1,-11,0.33329
ceiling,1,48,0.29819
ceiling,1,-35,0.20927
ceiling,1,-42,0.26569
ceiling,1,42,0.29431
ceiling,1,38,0.34276
ceiling,1,-49,0.26953
ceiling,1,-44,0.28008
ceiling,1,7,0.31683
ceiling,0,-64,0.20365
ceiling,1,-17,0.25327
ceiling,0,-68,0.26226
ceiling,1,-14,0.28539
ceiling,1,25,0.31892
ceiling,1,35,0.31091
ceiling,1,40,0.2971
ceiling,1,11,0.25143
ceiling,1,-35,0.26917
ceiling,1,77,0.32294
ceiling,1,38,0.29054
ceiling,1,58,0.30131
ceiling,0,-44,0.23005
ceiling,1,78,0.36011
ceiling,1,-29,0.26935
ceiling,1,41,0.30117
ceiling,1,71,0.34659
ceiling,1,-5,0.27231
ceiling,0,-29,0.18882
ceiling,1,107,0.31453
ceiling,1,-77,0.25412
ceiling,1,-21,0.30328
ceiling,1,17,0.2678
ceiling,1,5,0.31303
ceiling,1,20,0.30886
ceiling,1,-31,0.27591
ceiling,1,14,0.31702
ceiling,1,39,0.27542
ceiling,1,47,0.29462
ceiling,1,-21,0.33052
ceiling,1,38,0.29982
ceiling,0,-81,0.22219
ceiling,1,-51,0.25075
ceiling,0,-139,0.15425
distillation,1,40,0.32609
distillation,1,-23,0.24365
distillation,1,99,0.30724
distillation,0,-65,0.23173
distillation,0,-97,0.08838
distillation,1,-43,0.2882
distillation,1,22,0.28135
distillation,0,-69,0.23331
distillation,1,10,0.33932
distillation,0,-123,0.19806
distillation,0,-74,0.23181
distillation,1,-4,0.27898
distillation,1,-20,0.25937
distillation,1,-82,0.2517
distillation,1,5,0.26579
distillation,0,-104,0.17278
distillation,0,-99,0.12936
